Sacred Heart,61,Norfolk State,59,neutral LAS VEGAS INVITATIONAL ORLEANS ARENA,,Nov 25, 2016
Northern Colorado,63,Bucknell,75,neutral LAS VEGAS INVITATIONAL ORLEANS ARENA,,Nov 25, 2016
Stony Brook,63,Towson,88,neutral BARCLAYS CENTER CLASSIC BARCLAYS CENTER,,Nov 25, 2016
Yale,65,Vermont,67,,,Nov 26, 2016
Lipscomb,68,Cincinnati,91,,,Nov 26, 2016
Cornell,53,Houston,83,,,Nov 26, 2016
Seattle,51,UCF,67,,,Nov 26, 2016
Appalachian State,58,Duke,93,,,Nov 26, 2016
Tulane,68,Georgia Tech,82,,,Nov 26, 2016
Loyola Chicago,77,North Carolina State,79,,,Nov 26, 2016
Chicago State,60,Notre Dame,91,,,Nov 26, 2016
South Carolina,64,Syracuse,50,neutral BROOKLYN HOOPS HOLIDAY INVITATIONAL BARCLAYS CENTER,,Nov 26, 2016
Chattanooga,88,Kennesaw State,71,,,Nov 26, 2016
CSU Bakersfield,77,North Florida,54,neutral WRIGHT ST INVITATIONAL NUTTER CENTER,,Nov 26, 2016
Florida A&M,90,Stetson,98,neutral SAVANNAH INVITATIONAL,,Nov 26, 2016
Charlotte,57,Davidson,79,,,Nov 26, 2016
Texas Arlington,67,Fordham,63,,,Nov 26, 2016
James Madison,77,George Mason,80,,,Nov 26, 2016
Penn State,74,George Washington,68,,,Nov 26, 2016
Harvard,66,Massachusetts,70,,,Nov 26, 2016
Loyola (MD),52,Creighton,82,,,Nov 26, 2016
Houston Baptist,79,Marquette,101,,,Nov 26, 2016
Northern Iowa,42,Xavier,64,,,Nov 26, 2016
Denver,80,Eastern Washington,85,EWU CLASSIC,,Nov 26, 2016
Delaware State,66,Montana State,91,,,Nov 26, 2016
San Francisco,77,Sacramento State,59,neutral EWU BASKETBALL CLASSIC REESE COURT,,Nov 26, 2016
Radford,64,Georgia Southern,65,neutral SAVANNAH INVITATIONAL SAVANNAH GA,,Nov 26, 2016
Mount St. Mary's,47,Michigan,64,,,Nov 26, 2016
NJIT,68,Purdue,79,,,Nov 26, 2016
Elon,72,Cal Poly,66,neutral NIU THANKSGIVING TOURNAMENT CONVOCATION CENTER,,Nov 26, 2016
Evansville,62,North Carolina Wilmington,65,neutral MUSIC CITY CHALLENGE MUNICIPAL AUDITORIUM,,Nov 26, 2016
Liberty,70,William & Mary,79,,,Nov 26, 2016
Toledo,70,Middle Tennessee State,73,neutral MUSIC CITY CHALLENGE MUNICIPAL AUDITORIUM,,Nov 26, 2016
Manhattan,84,Detroit,81,NIT PRESEASON TIPOFF,,Nov 26, 2016
Central Michigan,89,Green Bay,77,,,Nov 26, 2016
North Carolina Central,82,Northern Kentucky,74,,,Nov 26, 2016
North Dakota,79,Wright State,83,WRIGHT ST INVITATIONAL,,Nov 26, 2016
Canisius,90,Youngstown State,84,,,Nov 26, 2016
Marist,75,Dartmouth,69,,,Nov 26, 2016
Army,74,Fairfield,75,,,Nov 26, 2016
South Carolina State,62,Monmouth,86,neutral BROOKLYN HOLIDAY INVITATIONAL HART CENTER,,Nov 26, 2016
Morgan State,58,Bowling Green,90,,,Nov 26, 2016
Nebraska Omaha,77,Eastern Michigan,94,,,Nov 26, 2016
Western Illinois,72,Miami (OH),81,,,Nov 26, 2016
Illinois Chicago,81,Northern Illinois,92,NIU THANKSGIVING CLASSIC,,Nov 26, 2016
Central Arkansas,63,Western Michigan,80,,,Nov 26, 2016
Jacksonville,66,North Carolina A&T,49,,,Nov 26, 2016
Rider,70,Wagner,67,,,Nov 26, 2016
South Alabama,62,Eastern Illinois,72,,,Nov 26, 2016
Alabama A&M,54,Murray State,91,,,Nov 26, 2016
IUPUI,58,SIU Edwardsville,61,,,Nov 26, 2016
St. Francis (PA),69,American,62,,,Nov 26, 2016
Pennsylvania,68,Navy,70,,,Nov 26, 2016
Northwestern State,60,Missouri,84,,,Nov 26, 2016
Bethune-Cookman,65,Samford,93,,,Nov 26, 2016
Campbell,67,Virginia Military,53,,,Nov 26, 2016
Western Carolina,58,Jackson State,47,,,Nov 26, 2016
Mississippi Valley State,54,IPFW,79,,,Nov 26, 2016
East Tennessee State,71,South Dakota State,59,SANFORD PENTAGON SHOWCASE DENNY SANFORD PREMIER CENTER,,Nov 26, 2016
Utah Valley,114,Brigham Young,101,,,Nov 26, 2016
New Mexico State,56,San Diego,51,SAN DIEGO CLASSIC,,Nov 26, 2016
LIU Brooklyn,82,Massachusetts Lowell,78,,,Nov 26, 2016
Rice,87,Incarnate Word,79,,,Nov 26, 2016
Alabama State,76,Cal State Fullerton,67,neutral GLOBAL SPORTS CLASSIC THOMAS & MACK CENTER,,Nov 26, 2016
Jacksonville State,76,Northern Arizona,63,neutral GLOBAL SPORTS CLASSIC THOMAS & MACK CENTER,,Nov 26, 2016
Oakland,79,UC Davis,66,neutral GREAT ALASKA SHOOTOUT ALASKA AIRLINES CENTER,,Nov 26, 2016
Buffalo,74,Weber State,72,neutral GREAT ALASKA SHOOTOUT ALASKA AIRLINES CENTER,,Nov 26, 2016
Nevada,73,Iona,75,neutral GREAT ALASKA SHOOTOUT ALASKA AIRLINES CENTER,,Nov 26, 2016
Iowa,92,Memphis,100,neutral EMERALD CLASSIC EMERALD COAST ARENA,,Nov 26, 2016
Virginia,63,Providence,52,neutral EMERALD CLASSIC EMERALD COAST ARENA,,Nov 26, 2016
Boston College,54,Richmond,67,neutral BARCLAYS CENTER CLASSIC BARCLAYS CENTER,,Nov 26, 2016
Mercer,63,Akron,65,neutral SAVANNAH INVITATIONAL SAVANNAH CIVIC CENTER,,Nov 26, 2016
Air Force,63,East Carolina,70,neutral SAVANNAH INVITATIONAL SAVANNAH CIVIC CENTER,,Nov 26, 2016
Western Kentucky,61,UNLV,71,GLOBAL SPORTS CLASSIC THOMAS & MACK CENTER,,Nov 26, 2016
Washington,80,TCU,93,neutral GLOBAL SPORTS CLASSIC THOMAS & MACK CENTER,,Nov 26, 2016
Kansas State,68,Maryland,69,neutral BARCLAYS CENTER CLASSIC BARCLAYS CENTER,,Nov 26, 2016
Savannah State,104,Grambling State,110,neutral EMERALD COAST CLASSIC EMERALD COAST ARENA,,Nov 26, 2016
St. Francis (NY),61,UT Rio Grande Valley,71,neutral EMERALD COAST CLASSIC EMERALD COAST ARENA,,Nov 26, 2016
Colgate,78,Columbia,81,EMERALD COAST CLASSIC EMERALD COAST ARENA,,Nov 26, 2016
UC Irvine,37,Wisconsin Milwaukee,54,neutral SANFORD PENTAGON SHOWCASE SANFORD PENTAGON,,Nov 26, 2016
Hampton,66,Stony Brook,76,neutral BARLCAYS CENTER CLASSIC BARCLAYS CENTER,,Nov 26, 2016
Robert Morris,67,Towson,66,neutral BARLCAYS CENTER CLASSIC BARCLAYS CENTER,,Nov 26, 2016
La Salle,89,Drexel,78,,,Nov 27, 2016
Kent State,70,Northeastern,73,,,Nov 27, 2016
Toledo,77,North Carolina Wilmington,102,neutral MUSIC CITY CHALLENGE MUNICIPAL AUDITORIUM,,Nov 27, 2016
Binghamton,57,Florida International,74,,,Nov 27, 2016
Maryland Eastern Shore,53,Louisiana Tech,74,,,Nov 27, 2016
Evansville,55,Middle Tennessee State,66,neutral MUSIC CITY CHALLENGE MUNICIPAL AUDITORIUM,,Nov 27, 2016
Hartford,78,North Texas,81,,,Nov 27, 2016
Ball State,73,Valparaiso,79,,,Nov 27, 2016
North Florida,67,Wright State,75,WRIGHT ST INVITATIONAL,,Nov 27, 2016
North Dakota State,50,Missouri State,64,,,Nov 27, 2016
Alcorn State,58,Colorado State,80,,,Nov 27, 2016
Southeastern Louisiana,55,California,67,,,Nov 27, 2016
Siena,72,Albany,81,,,Nov 27, 2016
Cleveland State,71,Duquesne,78,BLUEGRASS SHOWCASE,,Nov 27, 2016
Howard,72,Georgetown,85,,,Nov 27, 2016
San Francisco,90,Eastern Washington,96,EWU CLASSIC,,Nov 27, 2016
CSU Bakersfield,55,North Dakota,57,neutral WRIGHT ST THANKSGIVING INVITATIONAL NUTTER CENTER,,Nov 27, 2016
Denver,72,Sacramento State,61,neutral EWU BASKETBALL CLASSIC REESE COURT,,Nov 27, 2016
New Hampshire,65,Winthrop,60,,,Nov 27, 2016
Mississippi Valley State,52,Indiana,85,INDIANA CLASSIC,,Nov 27, 2016
Prairie View A&M,50,Wisconsin,95,,,Nov 27, 2016
Arkansas Pine Bluff,44,Hawaii,64,,,Nov 27, 2016
South Carolina Upstate,60,Charleston,72,,,Nov 27, 2016
Wofford,60,Colorado,75,,,Nov 27, 2016
UCSB,72,USC,96,,,Nov 27, 2016
San Jose State,88,Washington State,76,,,Nov 27, 2016
Monmouth,80,Holy Cross,77,BROOKLYN HOOPS HOLIDAY INVITATIONAL,,Nov 27, 2016
Nicholls,106,Samford,103,,,Nov 27, 2016
Montana,67,South Dakota,72,,,Nov 27, 2016
Wisconsin Milwaukee,58,South Dakota State,81,SANFORD PENTAGON SHOWCASE DENNY SANFORD PREMIER CENTER,,Nov 27, 2016
Lehigh,89,Arkansas State,97,,,Nov 27, 2016
Texas Southern,73,Louisiana Lafayette,84,,,Nov 27, 2016
Portland State,91,Pepperdine,85,,,Nov 27, 2016
UAB,63,St. Mary's,76,,,Nov 27, 2016
Indiana State,77,Quinnipiac,80,neutral ADVOCARE INVITATIONAL ESPN WIDE WORLD OF SPORTS COMPLEX,,Nov 27, 2016
Iowa State,71,Gonzaga,73,neutral ADVOCARE INVITATIONAL ESPN WIDE WORLD OF SPORTS COMPLEX,,Nov 27, 2016
Miami (FL),56,Florida,65,neutral ADVOCARE INVITATIONAL ESPN WIDE WORLD OF SPORTS COMPLEX,,Nov 27, 2016
Stanford,66,Seton Hall,52,neutral ADVOCARE INVITATIONAL ESPN WIDE WORLD OF SPORTS COMPLEX,,Nov 27, 2016
East Tennessee State,72,UC Irvine,66,neutral SANFORD PENTAGON SHOWCASE SANFORD PENTAGON,,Nov 27, 2016
New Mexico,57,Dayton,64,neutral WOODEN CLASSIC HONDA CENTER,,Nov 27, 2016
Virginia Tech,66,Nebraska,53,neutral WOODEN CLASSIC HONDA CENTER,,Nov 27, 2016
Texas A&M,67,UCLA,74,WOODEN CLASSIC HONDA CENTER,,Nov 27, 2016
Cal State Northridge,78,Portland,96,neutral WOODEN CLASSIC HONDA CENTER,,Nov 27, 2016
Kennesaw State,69,South Florida,71,,,Nov 28, 2016
Minnesota,67,Florida State,75,ACC/BIG 10 CHALLENGE,,Nov 28, 2016
Dartmouth,80,Longwood,86,,,Nov 28, 2016
Wake Forest,58,Northwestern,65,ACC/BIG 10 CHALLENGE,,Nov 28, 2016
Manhattan,61,West Virginia,108,NIT SEASON TIPOFF,,Nov 28, 2016
Appalachian State,72,Charlotte,80,,,Nov 28, 2016
Bryant,90,Brown,91,,,Nov 28, 2016
Boston University,67,St. Peter's,80,,,Nov 28, 2016
High Point,62,Morgan State,61,,,Nov 28, 2016
Arizona State,69,Kentucky,115,neutral IMPERIAL BALLROOM,,Nov 28, 2016
Boise State,63,Oregon,68,,,Nov 28, 2016
Butler,68,Utah,59,,,Nov 28, 2016
Mount St. Mary's,76,Arkansas,89,,,Nov 28, 2016
Northwestern State,59,Mississippi State,65,,,Nov 28, 2016
North Carolina Central,62,Missouri,52,,,Nov 28, 2016
Presbyterian,83,Citadel,97,,,Nov 28, 2016
Tulsa,79,Oral Roberts,65,,,Nov 28, 2016
Stephen F. Austin,72,Louisiana Monroe,77,,,Nov 28, 2016
SIU Edwardsville,76,Grand Canyon,64,,,Nov 28, 2016
Southeast Missouri State,75,Missouri Kansas City,86,,,Nov 28, 2016
Savannah State,67,San Diego State,100,,,Nov 28, 2016
North Carolina State,74,Illinois,88,ACC/BIG 10 CHALLENGE,,Nov 29, 2016
Pittsburgh,73,Maryland,59,ACC/BIG 10 CHALLENGE,,Nov 29, 2016
Georgia Tech,60,Penn State,67,ACC/BIG 10 CHALLENGE,,Nov 29, 2016
Syracuse,60,Wisconsin,77,ACC/BIG 10 CHALLENGE,,Nov 29, 2016
Long Beach State,61,Kansas,91,,,Nov 29, 2016
Northern Colorado,66,Oklahoma,87,,,Nov 29, 2016
Texas Arlington,72,Texas,61,,,Nov 29, 2016
Alabama A&M,45,UAB,75,,,Nov 29, 2016
Rhode Island,62,Valparaiso,65,,,Nov 29, 2016
Hofstra,88,Columbia,86,,,Nov 29, 2016
Villanova,82,Pennsylvania,57,,,Nov 29, 2016
Massachusetts Lowell,69,Marist,81,,,Nov 29, 2016
William & Mary,81,Central Michigan,91,,,Nov 29, 2016
Murray State,85,Southern Illinois,89,,,Nov 29, 2016
Pacific,67,Nevada,77,,,Nov 29, 2016
Lipscomb,62,Belmont,64,,,Nov 29, 2016
Bradley,87,Eastern Illinois,83,,,Nov 29, 2016
Florida Atlantic,81,Tennessee-Martin,82,,,Nov 29, 2016
Western Illinois,50,American,57,,,Nov 29, 2016
Charleston Southern,46,Alabama,76,,,Nov 29, 2016
South Carolina Upstate,83,Auburn,90,,,Nov 29, 2016
Houston,65,LSU,84,,,Nov 29, 2016
Tennessee State,59,Vanderbilt,83,,,Nov 29, 2016
Davidson,78,Mercer,57,,,Nov 29, 2016
North Carolina A&T,66,North Carolina Greensboro,86,,,Nov 29, 2016
Arkansas Little Rock,89,Central Arkansas,87,,,Nov 29, 2016
Tulane,59,New Orleans,74,,,Nov 29, 2016
UT Rio Grande Valley,68,Texas A&M Corpus Christi,84,,,Nov 29, 2016
Jacksonville State,72,Alabama State,69,,,Nov 29, 2016
Chattanooga,68,Coastal Carolina,52,,,Nov 29, 2016
McNeese State,68,Texas State,80,,,Nov 29, 2016
George Washington,77,Harvard,74,,,Nov 29, 2016
North Dakota State,55,Xavier,85,,,Nov 29, 2016
Hampton,48,East Carolina,68,,,Nov 29, 2016
Michigan State,69,Duke,78,ACC/BIG 10 CHALLENGE,,Nov 29, 2016
Iowa,78,Notre Dame,92,ACC/BIG 10 CHALLENGE,,Nov 29, 2016
Samford,68,Saint Louis,64,,,Nov 29, 2016
Princeton,70,VCU,81,,,Nov 29, 2016
Buffalo,72,Creighton,93,,,Nov 29, 2016
Delaware State,79,St. John's,72,,,Nov 29, 2016
San Jose State,58,Idaho,49,,,Nov 29, 2016
Lamar,60,Idaho State,77,,,Nov 29, 2016
Holy Cross,55,Albany,49,,,Nov 30, 2016
LIU Brooklyn,75,Hartford,68,,,Nov 30, 2016
Central Connecticut State,82,Maine,61,,,Nov 30, 2016
Loyola (MD),71,Stony Brook,70,,,Nov 30, 2016
Boston University,49,Connecticut,51,,,Nov 30, 2016
Jackson State,69,Memphis,84,,,Nov 30, 2016
Stetson,45,UCF,81,,,Nov 30, 2016
Nebraska,58,Clemson,60,ACC/BIG 10 CHALLENGE,,Nov 30, 2016
Rutgers,61,Miami (FL),73,ACC/BIG 10 CHALLENGE,,Nov 30, 2016
Purdue,64,Louisville,71,ACC/BIG 10 CHALLENGE,,Nov 30, 2016
Ohio State,61,Virginia,63,ACC/BIG 10 CHALLENGE,,Nov 30, 2016
St. Francis (PA),70,NJIT,83,,,Nov 30, 2016
UMBC,81,Duquesne,72,,,Nov 30, 2016
Sacred Heart,71,Fordham,70,,,Nov 30, 2016
Lehigh,81,La Salle,89,,,Nov 30, 2016
Wagner,55,Massachusetts,62,,,Nov 30, 2016
Siena,74,St. Bonaventure,81,,,Nov 30, 2016
Temple,78,St. Joseph's,72,,,Nov 30, 2016
Drake,75,DePaul,77,,,Nov 30, 2016
Coppin State,44,Georgetown,96,,,Nov 30, 2016
Western Carolina,44,Marquette,90,,,Nov 30, 2016
New Hampshire,62,Providence,76,,,Nov 30, 2016
UNLV,89,Southern Utah,81,,,Nov 30, 2016
Virginia Military,67,Radford,74,,,Nov 30, 2016
Furman,57,Winthrop,58,,,Nov 30, 2016
North Carolina,67,Indiana,76,ACC/BIG 10 CHALLENGE,,Nov 30, 2016
Virginia Tech,73,Michigan,70,ACC/BIG 10 CHALLENGE,,Nov 30, 2016
Sam Houston State,45,Baylor,79,,,Nov 30, 2016
Green Bay,61,Kansas State,80,,,Nov 30, 2016
Incarnate Word,48,Texas Tech,69,,,Nov 30, 2016
Washington,71,TCU,86,,,Nov 30, 2016
Nebraska Omaha,83,Cal State Fullerton,73,,,Nov 30, 2016
Florida International,81,Elon,84,,,Nov 30, 2016
James Madison,56,Charlotte,65,,,Nov 30, 2016
Ohio,88,Marshall,98,,,Nov 30, 2016
Dartmouth,47,Old Dominion,59,,,Nov 30, 2016
Houston Baptist,77,Rice,90,,,Nov 30, 2016
South Alabama,78,Southern Miss,55,,,Nov 30, 2016
Eastern Michigan,87,Detroit,61,,,Nov 30, 2016
Jacksonville,67,Wisconsin Milwaukee,72,,,Nov 30, 2016
Chicago State,58,Illinois Chicago,74,,,Nov 30, 2016
St. Francis (NY),71,Brown,81,,,Nov 30, 2016
Northeastern,77,Cornell,80,,,Nov 30, 2016
Grambling State,76,Miami (OH),78,,,Nov 30, 2016
North Carolina Wilmington,97,Western Michigan,92,,,Nov 30, 2016
Kennesaw State,76,Florida A&M,74,,,Nov 30, 2016
Loyola Chicago,75,Norfolk State,62,,,Nov 30, 2016
IUPUI,63,Illinois State,77,,,Nov 30, 2016
Northern Illinois,52,Indiana State,63,,,Nov 30, 2016
George Mason,54,Northern Iowa,50,,,Nov 30, 2016
SMU,62,Boise State,71,,,Nov 30, 2016
Abilene Christian,55,New Mexico,64,,,Nov 30, 2016
Denver,70,Wyoming,82,,,Nov 30, 2016
Yale,70,Bryant,79,,,Nov 30, 2016
Youngstown State,75,Robert Morris,74,,,Nov 30, 2016
IPFW,103,Austin Peay,99,,,Nov 30, 2016
Western Kentucky,59,Eastern Kentucky,78,,,Nov 30, 2016
Northern Kentucky,84,Morehead State,79,,,Nov 30, 2016
Texas Southern,63,Arizona,85,,,Nov 30, 2016
Louisiana Tech,59,California,68,,,Nov 30, 2016
Colorado State,72,Colorado,58,,,Nov 30, 2016
St. Mary's,66,Stanford,51,,,Nov 30, 2016
UC Riverside,56,UCLA,98,,,Nov 30, 2016
Utah Valley,76,Washington State,83,,,Nov 30, 2016
Farleigh Dickinson,78,Army,97,,,Nov 30, 2016
Richmond,68,Bucknell,73,,,Nov 30, 2016
Drexel,74,Lafayette,70,,,Nov 30, 2016
Middle Tennessee State,77,Mississippi,62,,,Nov 30, 2016
Maryland Eastern Shore,75,Southeastern Louisiana,85,,,Nov 30, 2016
Cleveland State,51,Arkansas State,78,,,Nov 30, 2016
Wright State,74,Georgia State,81,,,Nov 30, 2016
Utah State,63,Brigham Young,77,VIVINT SMART HOME ARENA,,Nov 30, 2016
USC,76,San Diego,55,,,Nov 30, 2016
Alcorn State,65,San Francisco,78,,,Nov 30, 2016
UC Irvine,58,Santa Clara,55,,,Nov 30, 2016
Air Force,70,New Mexico State,78,,,Nov 30, 2016
South Dakota,82,Missouri Kansas City,84,,,Nov 30, 2016
Tennessee Tech,85,Lipscomb,104,,,Dec 01, 2016
Florida,91,North Florida,60,,,Dec 01, 2016
Columbia,71,Seton Hall,95,,,Dec 01, 2016
Cincinnati,55,Iowa State,54,,,Dec 01, 2016
UTSA,47,Cal Poly,59,,,Dec 01, 2016
Navy,64,Charleston,70,,,Dec 01, 2016
Oral Roberts,64,Oakland,92,,,Dec 01, 2016
Monmouth,91,Quinnipiac,72,,,Dec 01, 2016
Fairfield,76,Rider,67,,,Dec 01, 2016
Georgia Southern,94,Savannah State,75,,,Dec 01, 2016
Central Arkansas,63,Southeast Missouri State,87,,,Dec 01, 2016
Montana State,84,Utah,92,,,Dec 01, 2016
Stephen F. Austin,62,Arkansas,78,,,Dec 01, 2016
Oregon State,57,Mississippi State,74,,,Dec 01, 2016
Vermont,50,South Carolina,68,,,Dec 01, 2016
Tennessee-Martin,73,Arkansas Pine Bluff,68,,,Dec 01, 2016
Nicholls,69,Louisiana Lafayette,101,,,Dec 01, 2016
South Florida,80,Troy,74,,,Dec 01, 2016
Mississippi Valley State,63,Gonzaga,97,,,Dec 01, 2016
Sacramento State,58,Pacific,74,,,Dec 01, 2016
CSU Bakersfield,43,SMU,49,,,Dec 02, 2016
St. John's,95,Tulane,75,,,Dec 02, 2016
Duquesne,64,Pittsburgh,55,neutral CONSOL ENERGY CENTER,,Dec 02, 2016
Campbell,73,South Carolina Upstate,80,neutral MCALLISTER FIELD HOUSE,,Dec 02, 2016
SIU Edwardsville,60,Indiana,83,,,Dec 02, 2016
Alabama,68,Texas,77,,,Dec 02, 2016
Delaware State,49,Delaware,64,,,Dec 02, 2016
Canisius,77,Manhattan,76,,,Dec 02, 2016
Niagara,66,Marist,72,,,Dec 02, 2016
Iona,79,St. Peter's,65,,,Dec 02, 2016
Grambling State,57,Kent State,86,,,Dec 02, 2016
North Dakota State,85,North Carolina A&T,67,,,Dec 02, 2016
Colgate,101,Citadel,108,HOLY CITY HOOPS CLASSIC,,Dec 02, 2016
Lamar,63,San Francisco,82,,,Dec 02, 2016
Holy Cross,53,New Hampshire,56,,,Dec 03, 2016
Northeastern,75,Stony Brook,77,,,Dec 03, 2016
North Carolina Central,56,East Carolina,69,,,Dec 03, 2016
Prairie View A&M,61,Houston,105,,,Dec 03, 2016
Pennsylvania,62,Temple,70,,,Dec 03, 2016
Dartmouth,70,Boston College,88,,,Dec 03, 2016
Maine,55,Duke,94,,,Dec 03, 2016
Wofford,57,Miami (FL),74,HOOPHALL MIAMI INVITATIONAL AMERICAN AIRLINES ARENA,,Dec 03, 2016
Boston University,73,North Carolina State,77,,,Dec 03, 2016
North Florida,71,Syracuse,77,,,Dec 03, 2016
West Virginia,66,Virginia,57,,,Dec 03, 2016
Tennessee State,72,Lipscomb,71,,,Dec 03, 2016
Mercer,68,George Mason,79,,,Dec 03, 2016
South Florida,67,George Washington,68,,,Dec 03, 2016
Bucknell,73,La Salle,83,,,Dec 03, 2016
UCF,65,Massachusetts,62,,,Dec 03, 2016
Wake Forest,75,Richmond,67,,,Dec 03, 2016
Buffalo,84,St. Bonaventure,90,,,Dec 03, 2016
Kansas State,84,Saint Louis,53,,,Dec 03, 2016
Illinois,64,VCU,46,neutral HOOPHALL MIAMI INVITATIONAL AMERICAN AIRLINES ARENA,,Dec 03, 2016
Central Arkansas,58,Butler,82,,,Dec 03, 2016
Akron,70,Creighton,82,,,Dec 03, 2016
Rhode Island,60,Providence,63,,,Dec 03, 2016
St. Joseph's,57,Villanova,88,,,Dec 03, 2016
UC Davis,66,Idaho,68,,,Dec 03, 2016
Wisconsin Milwaukee,69,Montana,75,,,Dec 03, 2016
San Diego,80,Northern Arizona,65,,,Dec 03, 2016
UT Rio Grande Valley,74,Portland State,87,,,Dec 03, 2016
Denver,57,Weber State,55,,,Dec 03, 2016
Colgate,71,Campbell,73,neutral HOLY CITY HOOPS CLASSIC MCALISTER FIELDHOUSE,,Dec 03, 2016
Abilene Christian,85,Charleston Southern,82,,,Dec 03, 2016
Drexel,78,High Point,72,,,Dec 03, 2016
James Madison,71,Longwood,59,,,Dec 03, 2016
Nebraska Omaha,98,Iowa,89,,,Dec 03, 2016
Oklahoma State,70,Maryland,71,,,Dec 03, 2016
Oral Roberts,76,Michigan State,80,,,Dec 03, 2016
Kennesaw State,55,Michigan,82,,,Dec 03, 2016
Vanderbilt,52,Minnesota,56,SANFORD PENTAGON,,Dec 03, 2016
South Dakota,61,Nebraska,73,,,Dec 03, 2016
DePaul,64,Northwestern,80,,,Dec 03, 2016
Farleigh Dickinson,62,Ohio State,70,,,Dec 03, 2016
Wright State,50,Penn State,72,,,Dec 03, 2016
Morehead State,56,Purdue,90,,,Dec 03, 2016
Morgan State,58,Rutgers,72,,,Dec 03, 2016
Oklahoma,70,Wisconsin,90,,,Dec 03, 2016
Xavier,61,Baylor,76,,,Dec 03, 2016
Stanford,74,Kansas,89,,,Dec 03, 2016
Rice,84,Texas Tech,85,,,Dec 03, 2016
Arkansas State,54,TCU,77,,,Dec 03, 2016
Texas A&M Corpus Christi,70,Cal Poly,82,,,Dec 03, 2016
Pacific,77,Cal State Fullerton,78,,,Dec 03, 2016
Idaho State,76,Cal State Northridge,79,,,Dec 03, 2016
Old Dominion,60,Towson,58,,,Dec 03, 2016
Oregon State,66,Charlotte,69,,,Dec 03, 2016
Hofstra,88,Florida Atlantic,80,,,Dec 03, 2016
Southeastern Louisiana,59,Louisiana Tech,88,,,Dec 03, 2016
Texas Arlington,77,North Texas,61,,,Dec 03, 2016
Auburn,74,UAB,70,,,Dec 03, 2016
Northwestern State,79,UTEP,67,,,Dec 03, 2016
Bethune-Cookman,62,Cleveland State,73,QUICKEN LOANS ARENA,,Dec 03, 2016
Southern Utah,68,Oakland,78,,,Dec 03, 2016
Fordham,52,Harvard,64,,,Dec 03, 2016
Albany,55,Yale,59,,,Dec 03, 2016
Fairfield,73,Siena,80,,,Dec 03, 2016
IUPUI,73,Ball State,62,,,Dec 03, 2016
Arkansas Pine Bluff,59,Central Michigan,82,,,Dec 03, 2016
Bryant,53,Ohio,79,,,Dec 03, 2016
Green Bay,78,Toledo,77,,,Dec 03, 2016
Southern,83,Florida A&M,71,,,Dec 03, 2016
William & Mary,69,Hampton,79,,,Dec 03, 2016
American,54,Howard,71,,,Dec 03, 2016
Northern Kentucky,72,Norfolk State,61,,,Dec 03, 2016
Nevada,91,Bradley,69,MTN WEST/MVC CHALLENGE,,Dec 03, 2016
Fresno State,78,Drake,76,MTN WEST/MVC CHALLENGE,,Dec 03, 2016
Boise State,67,Evansville,72,MTN WEST/MVC CHALLENGE,,Dec 03, 2016
New Mexico,74,Illinois State,79,MTN WEST/MVC CHALLENGE,,Dec 03, 2016
San Diego State,59,Loyola Chicago,65,MTN WEST/MVC CHALLENGE,,Dec 03, 2016
Texas Southern,70,Southern Illinois,74,,,Dec 03, 2016
Missouri State,70,Air Force,83,MTN WEST/MVC CHALLENGE,,Dec 03, 2016
Wichita State,82,Colorado State,67,,,Dec 03, 2016
Santa Clara,40,San Jose State,55,,,Dec 03, 2016
Indiana State,62,Utah State,61,MTN WEST/MVC CHALLENGE,,Dec 03, 2016
Northern Iowa,73,Wyoming,81,MTN WEST/MVC CHALLENGE,,Dec 03, 2016
Brown,75,Central Connecticut State,58,,,Dec 03, 2016
Hartford,87,Sacred Heart,79,,,Dec 03, 2016
Binghamton,73,St. Francis (PA),70,,,Dec 03, 2016
Marshall,80,Eastern Kentucky,89,,,Dec 03, 2016
Detroit,76,Murray State,86,,,Dec 03, 2016
Gonzaga,69,Arizona,62,neutral HOOPHALL LA STAPLES CENTER,,Dec 03, 2016
UNLV,73,Arizona State,97,,,Dec 03, 2016
Alcorn State,59,California,83,,,Dec 03, 2016
Brigham Young,84,USC,91,HOOPHALL LA STAPLES CENTER,,Dec 03, 2016
New Orleans,70,Washington State,54,,,Dec 03, 2016
St. Francis (NY),56,Army,76,,,Dec 03, 2016
Robert Morris,58,Lehigh,64,,,Dec 03, 2016
Mount St. Mary's,57,Loyola (MD),64,,,Dec 03, 2016
Austin Peay,62,Arkansas,99,,,Dec 03, 2016
UCLA,97,Kentucky,92,,,Dec 03, 2016
Western Kentucky,56,Missouri,59,,,Dec 03, 2016
Memphis,77,Mississippi,85,,,Dec 03, 2016
Georgia Tech,58,Tennessee,81,,,Dec 03, 2016
Louisiana Monroe,52,Chattanooga,79,,,Dec 03, 2016
South Carolina Upstate,92,Citadel,97,HOLY CITY HOOPS CLASSIC,,Dec 03, 2016
Navy,46,Furman,79,,,Dec 03, 2016
Liberty,65,North Carolina Greensboro,72,,,Dec 03, 2016
Gardner-Webb,86,Virginia Military,68,,,Dec 03, 2016
Louisiana Lafayette,92,McNeese State,72,,,Dec 03, 2016
Tennessee Tech,79,Alabama A&M,74,,,Dec 03, 2016
Miami (OH),71,IPFW,87,,,Dec 03, 2016
